,PFemale,file,height,width
406,0.9495015,88. psychiatric-np-image-300x200_0.jpg,68,96
407,0.7812947,89. healthcare-nurse-with-checklist-300x300_0.jpg,124,103
408,0.99123305,9. msn%20adultgero%20ac%20nurse%20practitioner%20program%20banner_0.jpg,1736,1716
409,0.05301122,90. _104738825_invention_gsh_tbc_stockpot.consolidated.02_frame_482_0.jpg,131,112
410,0.012446913,90. _104738825_invention_gsh_tbc_stockpot.consolidated.02_frame_482_1.jpg,123,104
411,0.99917716,90. _104738825_invention_gsh_tbc_stockpot.consolidated.02_frame_482_2.jpg,132,112
412,0.0001744398,90. _104738825_invention_gsh_tbc_stockpot.consolidated.02_frame_482_3.jpg,143,135
413,0.16680612,90. _104738825_invention_gsh_tbc_stockpot.consolidated.02_frame_482_4.jpg,142,122
414,0.07019553,91. cropped-take2-nurses-homepage_0.jpg,143,122
415,0.11628202,91. cropped-take2-nurses-homepage_1.jpg,143,135
416,0.99941856,91. cropped-take2-nurses-homepage_2.jpg,142,123
417,0.08483067,91. cropped-take2-nurses-homepage_3.jpg,143,134
418,0.7375959,91. cropped-take2-nurses-homepage_4.jpg,142,123
419,0.00017089548,92. hero-practical-nurse-9-term_0.jpg,235,215
420,0.3438514,92. hero-practical-nurse-9-term_1.jpg,266,246
421,0.9654069,93. trauma-nurse-image-300x200_0.jpg,100,96
422,0.8359599,94. 9000386_0.jpg,142,122
423,0.33526754,95. nurses-group-300x_0.jpg,123,103
424,0.40147814,95. nurses-group-300x_1.jpg,109,103
425,0.011690856,95. nurses-group-300x_2.jpg,124,103
426,0.8960746,95. nurses-group-300x_3.jpg,104,103
427,0.5428257,96. nurse-no-earrings_1060x480_0.jpg,209,189
428,0.75560737,98. nurse-baby-death-investigation-984071_0.jpg,166,149
429,0.35719508,99. nurse_0.jpg,1038,1019
